"","studentDist","studentTime","leader","clusters","ClustAlg","Catchment"
"4173",531,11.12,FALSE,1,"Fuzzy",35
"4174",922,20.93,TRUE,2,"Fuzzy",35
"4175",313,6.93,FALSE,2,"Fuzzy",35
"4176",1595,35.37,TRUE,3,"Fuzzy",35
"4177",744,16.3,FALSE,3,"Fuzzy",35
"4178",741,16.25,FALSE,3,"Fuzzy",35
"4179",706,15.38,TRUE,4,"Fuzzy",35
"4180",473,10.73,FALSE,4,"Fuzzy",35
"4181",442,10.03,FALSE,4,"Fuzzy",35
"4182",948,21.63,TRUE,5,"Fuzzy",35
"4183",785,17.93,FALSE,5,"Fuzzy",35
"4184",1526,34.12,TRUE,6,"Fuzzy",35
"4185",1069,23.1,FALSE,6,"Fuzzy",35
"4186",958,20.92,FALSE,6,"Fuzzy",35
"4187",629,13.73,FALSE,6,"Fuzzy",35
"4188",274,6.4,FALSE,6,"Fuzzy",35
"4189",1234,27.25,TRUE,7,"Fuzzy",35
"4190",1213,26.78,FALSE,7,"Fuzzy",35
"4191",1062,23.38,FALSE,7,"Fuzzy",35
"4192",929,20.35,FALSE,7,"Fuzzy",35
"4193",811,17.82,FALSE,7,"Fuzzy",35
"4194",663,14.25,FALSE,7,"Fuzzy",35
"4195",936,20.97,TRUE,8,"Fuzzy",35
"4196",872,19.45,FALSE,8,"Fuzzy",35
"4197",764,17.03,FALSE,8,"Fuzzy",35
"4198",758,16.87,FALSE,8,"Fuzzy",35
"4199",568,12.48,FALSE,8,"Fuzzy",35
"4200",419,9.17,FALSE,8,"Fuzzy",35
"4201",1886,40.92,TRUE,1,"kNN",36
"4202",1791,38.87,FALSE,1,"kNN",36
"4203",1736,37.52,FALSE,1,"kNN",36
"4204",1659,35.67,FALSE,1,"kNN",36
"4205",1658,35.65,FALSE,1,"kNN",36
"4206",1534,32.48,FALSE,1,"kNN",36
"4207",1402,29.88,FALSE,1,"kNN",36
"4208",1121,24.68,FALSE,1,"kNN",36
"4209",635,14.02,FALSE,1,"kNN",36
"4210",1952,43.43,TRUE,2,"kNN",36
"4211",1296,29.63,FALSE,2,"kNN",36
"4212",584,12.5,FALSE,2,"kNN",36
"4213",97,2.08,FALSE,2,"kNN",36
"4214",449,9.57,TRUE,3,"kNN",36
"4215",1366,30.82,TRUE,4,"kNN",36
"4216",1097,25.13,FALSE,4,"kNN",36
"4217",945,21.67,FALSE,4,"kNN",36
"4218",887,20.28,FALSE,4,"kNN",36
"4219",636,14.42,FALSE,4,"kNN",36
"4220",870,18.82,TRUE,5,"kNN",36
"4221",486,10.92,FALSE,5,"kNN",36
"4222",2148,47.58,TRUE,6,"kNN",36
"4223",1933,42.82,FALSE,6,"kNN",36
"4224",1669,36.82,FALSE,6,"kNN",36
"4225",1435,31.58,FALSE,6,"kNN",36
"4226",1160,25.72,FALSE,6,"kNN",36
"4227",1358,28.85,TRUE,7,"kNN",36
"4228",1076,22.25,FALSE,7,"kNN",36
"4229",788,16.9,FALSE,7,"kNN",36
"4230",566,11.97,FALSE,7,"kNN",36
"4231",2255,48.4,TRUE,1,"kMeans",36
"4232",1178,24.58,FALSE,1,"kMeans",36
"4233",1061,22.27,FALSE,1,"kMeans",36
"4234",833,16.92,FALSE,1,"kMeans",36
"4235",566,11.97,FALSE,1,"kMeans",36
"4236",2812,60.73,TRUE,2,"kMeans",36
"4237",1769,38.72,FALSE,2,"kMeans",36
"4238",1714,37.37,FALSE,2,"kMeans",36
"4239",1637,35.52,FALSE,2,"kMeans",36
"4240",1636,35.5,FALSE,2,"kMeans",36
"4241",1512,32.33,FALSE,2,"kMeans",36
"4242",1380,29.73,FALSE,2,"kMeans",36
"4243",1099,24.53,FALSE,2,"kMeans",36
"4244",1484,32.32,TRUE,3,"kMeans",36
"4245",907,21.03,FALSE,3,"kMeans",36
"4246",696,16.62,FALSE,3,"kMeans",36
"4247",685,16.35,FALSE,3,"kMeans",36
"4248",2028,44.97,TRUE,4,"kMeans",36
"4249",1299,28.82,FALSE,4,"kMeans",36
"4250",1011,22.95,FALSE,4,"kMeans",36
"4251",1330,29.02,TRUE,5,"kMeans",36
"4252",946,21.12,FALSE,5,"kMeans",36
"4253",584,12.5,FALSE,5,"kMeans",36
"4254",97,2.08,FALSE,5,"kMeans",36
"4255",1141,26.58,TRUE,6,"kMeans",36
"4256",1086,25.35,FALSE,6,"kMeans",36
"4257",818,19.35,FALSE,6,"kMeans",36
"4258",1813,39.03,TRUE,7,"kMeans",36
"4259",661,14.72,FALSE,7,"kMeans",36
"4260",557,12.9,FALSE,7,"kMeans",36
"4261",1819,39,TRUE,1,"Hier",36
"4262",1646,35.23,FALSE,1,"Hier",36
"4263",1398,30.03,FALSE,1,"Hier",36
"4264",1228,27.43,FALSE,1,"Hier",36
"4265",1059,24.27,FALSE,1,"Hier",36
"4266",1058,24.25,FALSE,1,"Hier",36
"4267",967,22.4,FALSE,1,"Hier",36
"4268",905,21.05,FALSE,1,"Hier",36
"4269",1349,29.65,TRUE,2,"Hier",36
"4270",661,14.72,FALSE,2,"Hier",36
"4271",557,12.9,FALSE,2,"Hier",36
"4272",1313,28.8,TRUE,3,"Hier",36
"4273",946,21.12,FALSE,3,"Hier",36
"4274",584,12.5,FALSE,3,"Hier",36
"4275",97,2.08,FALSE,3,"Hier",36
"4276",1261,28.55,TRUE,4,"Hier",36
"4277",907,21.03,FALSE,4,"Hier",36
"4278",696,16.62,FALSE,4,"Hier",36
"4279",685,16.35,FALSE,4,"Hier",36
"4280",2210,47.97,TRUE,5,"Hier",36
"4281",1299,28.82,FALSE,5,"Hier",36
"4282",1011,22.95,FALSE,5,"Hier",36
"4283",1141,26.58,TRUE,6,"Hier",36
"4284",1086,25.35,FALSE,6,"Hier",36
"4285",818,19.35,FALSE,6,"Hier",36
"4286",1426,29.6,TRUE,7,"Hier",36
"4287",1300,27.03,FALSE,7,"Hier",36
"4288",1080,22.08,FALSE,7,"Hier",36
"4289",792,16.73,FALSE,7,"Hier",36
"4290",636,14.42,FALSE,7,"Hier",36
"4291",1984,42.63,TRUE,1,"Fuzzy",36
"4292",1811,38.87,FALSE,1,"Fuzzy",36
"4293",1563,33.67,FALSE,1,"Fuzzy",36
"4294",1393,31.07,FALSE,1,"Fuzzy",36
"4295",1224,27.9,FALSE,1,"Fuzzy",36
"4296",1223,27.88,FALSE,1,"Fuzzy",36
"4297",1132,26.03,FALSE,1,"Fuzzy",36
"4298",1070,24.68,FALSE,1,"Fuzzy",36
"4299",818,19.35,FALSE,1,"Fuzzy",36
"4300",1349,29.65,TRUE,2,"Fuzzy",36
"4301",661,14.72,FALSE,2,"Fuzzy",36
"4302",557,12.9,FALSE,2,"Fuzzy",36
"4303",1179,25.73,TRUE,3,"Fuzzy",36
"4304",447,9.37,FALSE,3,"Fuzzy",36
"4305",1261,28.55,TRUE,4,"Fuzzy",36
"4306",907,21.03,FALSE,4,"Fuzzy",36
"4307",696,16.62,FALSE,4,"Fuzzy",36
"4308",685,16.35,FALSE,4,"Fuzzy",36
"4309",865,18.78,TRUE,5,"Fuzzy",36
"4310",481,10.88,FALSE,5,"Fuzzy",36
"4311",97,2.08,FALSE,5,"Fuzzy",36
"4312",1724,38.05,TRUE,6,"Fuzzy",36
"4313",1669,36.82,FALSE,6,"Fuzzy",36
"4314",1435,31.58,FALSE,6,"Fuzzy",36
"4315",1160,25.72,FALSE,6,"Fuzzy",36
"4316",1426,29.6,TRUE,7,"Fuzzy",36
"4317",1300,27.03,FALSE,7,"Fuzzy",36
"4318",1080,22.08,FALSE,7,"Fuzzy",36
"4319",792,16.73,FALSE,7,"Fuzzy",36
"4320",636,14.42,FALSE,7,"Fuzzy",36
"4321",1884,39.52,TRUE,1,"kNN",37
"4322",1871,39.35,FALSE,1,"kNN",37
"4323",1587,33.7,FALSE,1,"kNN",37
"4324",1553,33.03,FALSE,1,"kNN",37
"4325",1087,22.72,FALSE,1,"kNN",37
"4326",563,11.85,FALSE,1,"kNN",37
"4327",831,18.07,TRUE,2,"kNN",37
"4328",477,10.5,FALSE,2,"kNN",37
"4329",1554,35.08,TRUE,3,"kNN",37
"4330",943,22.07,FALSE,3,"kNN",37
"4331",262,6,FALSE,3,"kNN",37
"4332",15,0.33,TRUE,4,"kNN",37
"4333",518,11.65,TRUE,5,"kNN",37
"4334",282,6.08,FALSE,5,"kNN",37
"4335",361,8.48,TRUE,6,"kNN",37
"4336",344,8.07,FALSE,6,"kNN",37
"4337",1011,22.57,TRUE,7,"kNN",37
"4338",699,15.03,FALSE,7,"kNN",37
"4339",493,10.38,FALSE,7,"kNN",37
"4340",516,11.9,TRUE,8,"kNN",37
"4341",958,21.93,TRUE,9,"kNN",37
"4342",756,17.5,FALSE,9,"kNN",37
"4343",519,11.9,FALSE,9,"kNN",37
"4344",570,12.68,TRUE,10,"kNN",37
"4345",665,14.68,TRUE,11,"kNN",37
"4346",563,12.83,TRUE,12,"kNN",37
"4347",1431,31.93,TRUE,13,"kNN",37
"4348",1286,28.82,FALSE,13,"kNN",37
"4349",907,20.4,FALSE,13,"kNN",37
"4350",617,13.72,FALSE,13,"kNN",37
"4351",1174,24.95,TRUE,1,"kMeans",37
"4352",888,19.3,FALSE,1,"kMeans",37
"4353",1370,29.87,TRUE,2,"kMeans",37
"4354",656,14.03,FALSE,2,"kMeans",37
"4355",1030,22.3,TRUE,3,"kMeans",37
"4356",633,13.43,FALSE,3,"kMeans",37
"4357",477,10.5,FALSE,3,"kMeans",37
"4358",1591,35.42,TRUE,4,"kMeans",37
"4359",763,17.93,FALSE,4,"kMeans",37
"4360",2126,47.1,TRUE,5,"kMeans",37
"4361",1087,22.72,FALSE,5,"kMeans",37
"4362",2097,46.77,TRUE,6,"kMeans",37
"4363",1168,24.78,FALSE,6,"kMeans",37
"4364",884,19.13,FALSE,6,"kMeans",37
"4365",1214,27.23,TRUE,7,"kMeans",37
"4366",563,11.85,FALSE,7,"kMeans",37
"4367",673,15.35,TRUE,8,"kMeans",37
"4368",450,10.48,FALSE,8,"kMeans",37
"4369",262,6,FALSE,8,"kMeans",37
"4370",958,21.93,TRUE,9,"kMeans",37
"4371",756,17.5,FALSE,9,"kMeans",37
"4372",519,11.9,FALSE,9,"kMeans",37
"4373",1421,31.58,TRUE,10,"kMeans",37
"4374",617,13.72,FALSE,10,"kMeans",37
"4375",1067,24.05,TRUE,11,"kMeans",37
"4376",493,10.38,FALSE,11,"kMeans",37
"4377",826,18.73,TRUE,12,"kMeans",37
"4378",282,6.08,FALSE,12,"kMeans",37
"4379",1046,23.2,TRUE,13,"kMeans",37
"4380",901,20.08,FALSE,13,"kMeans",37
"4381",1219,25.78,TRUE,1,"Hier",37
"4382",1206,25.62,FALSE,1,"Hier",37
"4383",922,19.97,FALSE,1,"Hier",37
"4384",888,19.3,FALSE,1,"Hier",37
"4385",1589,35.18,TRUE,2,"Hier",37
"4386",1087,22.72,FALSE,2,"Hier",37
"4387",742,16.63,TRUE,3,"Hier",37
"4388",519,11.9,FALSE,3,"Hier",37
"4389",939,20.57,TRUE,4,"Hier",37
"4390",477,10.5,FALSE,4,"Hier",37
"4391",923,20.25,TRUE,5,"Hier",37
"4392",687,14.68,FALSE,5,"Hier",37
"4393",493,10.38,FALSE,5,"Hier",37
"4394",1308,29.78,TRUE,6,"Hier",37
"4395",563,11.85,FALSE,6,"Hier",37
"4396",1295,28.82,TRUE,7,"Hier",37
"4397",522,11.67,FALSE,7,"Hier",37
"4398",1292,29.38,TRUE,8,"Hier",37
"4399",617,13.72,FALSE,8,"Hier",37
"4400",1643,36.82,TRUE,9,"Hier",37
"4401",901,20.08,FALSE,9,"Hier",37
"4402",1089,24.15,TRUE,10,"Hier",37
"4403",726,16.7,FALSE,10,"Hier",37
"4404",1102,24.92,TRUE,11,"Hier",37
"4405",655,14.03,FALSE,11,"Hier",37
"4406",776,17.53,TRUE,12,"Hier",37
"4407",450,10.48,FALSE,12,"Hier",37
"4408",262,6,FALSE,12,"Hier",37
"4409",1491,33.23,TRUE,13,"Hier",37
"4410",763,17.93,FALSE,13,"Hier",37
"4411",1219,25.78,TRUE,1,"Fuzzy",37
"4412",1206,25.62,FALSE,1,"Fuzzy",37
"4413",922,19.97,FALSE,1,"Fuzzy",37
"4414",888,19.3,FALSE,1,"Fuzzy",37
"4415",1589,35.18,TRUE,2,"Fuzzy",37
"4416",1087,22.72,FALSE,2,"Fuzzy",37
"4417",1099,24.63,TRUE,3,"Fuzzy",37
"4418",617,13.72,FALSE,3,"Fuzzy",37
"4419",1152,24.67,TRUE,4,"Fuzzy",37
"4420",633,13.43,FALSE,4,"Fuzzy",37
"4421",477,10.5,FALSE,4,"Fuzzy",37
"4422",518,11.65,TRUE,5,"Fuzzy",37
"4423",282,6.08,FALSE,5,"Fuzzy",37
"4424",467,10.9,TRUE,6,"Fuzzy",37
"4425",450,10.48,FALSE,6,"Fuzzy",37
"4426",262,6,FALSE,6,"Fuzzy",37
"4427",968,21.57,TRUE,7,"Fuzzy",37
"4428",656,14.03,FALSE,7,"Fuzzy",37
"4429",751,17.15,TRUE,8,"Fuzzy",37
"4430",519,11.9,FALSE,8,"Fuzzy",37
"4431",928,21.13,TRUE,9,"Fuzzy",37
"4432",726,16.7,FALSE,9,"Fuzzy",37
"4433",1522,33.87,TRUE,10,"Fuzzy",37
"4434",763,17.93,FALSE,10,"Fuzzy",37
"4435",1067,24.05,TRUE,11,"Fuzzy",37
"4436",493,10.38,FALSE,11,"Fuzzy",37
"4437",1438,32.4,TRUE,12,"Fuzzy",37
"4438",563,11.85,FALSE,12,"Fuzzy",37
"4439",1046,23.2,TRUE,13,"Fuzzy",37
"4440",901,20.08,FALSE,13,"Fuzzy",37
"4441",918,21.13,TRUE,1,"kNN",38
"4442",709,16.97,FALSE,1,"kNN",38
"4443",495,11.9,FALSE,1,"kNN",38
"4444",397,9.8,FALSE,1,"kNN",38
"4445",161,4.07,FALSE,1,"kNN",38
"4446",1609,34.5,TRUE,2,"kNN",38
"4447",1500,31.82,FALSE,2,"kNN",38
"4448",1218,25.7,FALSE,2,"kNN",38
"4449",1033,21.77,FALSE,2,"kNN",38
"4450",546,11.65,FALSE,2,"kNN",38
"4451",302,6.55,FALSE,2,"kNN",38
"4452",572,11.2,TRUE,3,"kNN",38
"4453",151,3.72,FALSE,3,"kNN",38
"4454",723,14.18,TRUE,4,"kNN",38
"4455",672,13.07,FALSE,4,"kNN",38
"4456",630,12.25,TRUE,5,"kNN",38
"4457",1852,39.92,TRUE,6,"kNN",38
"4458",1575,34.87,FALSE,6,"kNN",38
"4459",1415,31.37,FALSE,6,"kNN",38
"4460",830,16.98,FALSE,6,"kNN",38
"4461",709,16.85,TRUE,7,"kNN",38
"4462",659,15.85,FALSE,7,"kNN",38
"4463",556,13.45,FALSE,7,"kNN",38
"4464",1053,24.28,TRUE,8,"kNN",38
"4465",1020,23.48,FALSE,8,"kNN",38
"4466",920,21.3,FALSE,8,"kNN",38
"4467",849,19.63,FALSE,8,"kNN",38
"4468",886,20.28,TRUE,9,"kNN",38
"4469",1002,23.3,TRUE,10,"kNN",38
"4470",995,23.12,FALSE,10,"kNN",38
"4471",826,19.18,TRUE,1,"kMeans",38
"4472",617,15.02,FALSE,1,"kMeans",38
"4473",927,19.37,TRUE,2,"kMeans",38
"4474",652,12.88,FALSE,2,"kMeans",38
"4475",467,9.08,FALSE,2,"kMeans",38
"4476",273,5.43,FALSE,2,"kMeans",38
"4477",1844,39,TRUE,3,"kMeans",38
"4478",616,15.07,FALSE,3,"kMeans",38
"4479",1086,22.08,TRUE,4,"kMeans",38
"4480",753,15.18,FALSE,4,"kMeans",38
"4481",1392,29.07,TRUE,5,"kMeans",38
"4482",879,18.12,FALSE,5,"kMeans",38
"4483",753,15.42,FALSE,5,"kMeans",38
"4484",1053,22.92,TRUE,6,"kMeans",38
"4485",737,16.67,FALSE,6,"kMeans",38
"4486",576,13.17,FALSE,6,"kMeans",38
"4487",1557,33.72,TRUE,7,"kMeans",38
"4488",1223,27.83,FALSE,7,"kMeans",38
"4489",1018,23.02,FALSE,7,"kMeans",38
"4490",849,19.7,FALSE,7,"kMeans",38
"4491",759,17.52,FALSE,7,"kMeans",38
"4492",1509,34,TRUE,8,"kMeans",38
"4493",905,19.83,FALSE,8,"kMeans",38
"4494",431,10.18,FALSE,8,"kMeans",38
"4495",151,3.72,FALSE,8,"kMeans",38
"4496",1089,24.25,TRUE,9,"kMeans",38
"4497",556,13.45,FALSE,9,"kMeans",38
"4498",1189,26.4,TRUE,10,"kMeans",38
"4499",551,13.17,FALSE,10,"kMeans",38
"4500",458,11.07,FALSE,10,"kMeans",38
"4501",1100,25.02,TRUE,1,"Hier",38
"4502",738,17.47,FALSE,1,"Hier",38
"4503",616,15.07,FALSE,1,"Hier",38
"4504",1441,30.9,TRUE,2,"Hier",38
"4505",737,16.67,FALSE,2,"Hier",38
"4506",576,13.17,FALSE,2,"Hier",38
"4507",957,19.77,TRUE,3,"Hier",38
"4508",652,12.88,FALSE,3,"Hier",38
"4509",467,9.08,FALSE,3,"Hier",38
"4510",1256,25.83,TRUE,4,"Hier",38
"4511",638,13.75,FALSE,4,"Hier",38
"4512",161,4.07,FALSE,4,"Hier",38
"4513",693,13.53,TRUE,5,"Hier",38
"4514",151,3.72,FALSE,5,"Hier",38
"4515",1371,30.07,TRUE,6,"Hier",38
"4516",960,19.93,FALSE,6,"Hier",38
"4517",879,18.12,FALSE,6,"Hier",38
"4518",753,15.42,FALSE,6,"Hier",38
"4519",938,22.03,TRUE,7,"Hier",38
"4520",709,16.97,FALSE,7,"Hier",38
"4521",495,11.9,FALSE,7,"Hier",38
"4522",397,9.8,FALSE,7,"Hier",38
"4523",1053,24.28,TRUE,8,"Hier",38
"4524",1020,23.48,FALSE,8,"Hier",38
"4525",920,21.3,FALSE,8,"Hier",38
"4526",849,19.63,FALSE,8,"Hier",38
"4527",1187,26.32,TRUE,9,"Hier",38
"4528",273,5.43,FALSE,9,"Hier",38
"4529",1002,23.3,TRUE,10,"Hier",38
"4530",995,23.12,FALSE,10,"Hier",38
"4531",918,21.13,TRUE,1,"Fuzzy",38
"4532",709,16.97,FALSE,1,"Fuzzy",38
"4533",495,11.9,FALSE,1,"Fuzzy",38
"4534",397,9.8,FALSE,1,"Fuzzy",38
"4535",576,11.77,TRUE,2,"Fuzzy",38
"4536",467,9.08,FALSE,2,"Fuzzy",38
"4537",273,5.43,FALSE,2,"Fuzzy",38
"4538",572,11.2,TRUE,3,"Fuzzy",38
"4539",151,3.72,FALSE,3,"Fuzzy",38
"4540",723,14.18,TRUE,4,"Fuzzy",38
"4541",672,13.07,FALSE,4,"Fuzzy",38
"4542",1345,28.08,TRUE,5,"Fuzzy",38
"4543",638,13.75,FALSE,5,"Fuzzy",38
"4544",161,4.07,FALSE,5,"Fuzzy",38
"4545",1371,30.07,TRUE,6,"Fuzzy",38
"4546",960,19.93,FALSE,6,"Fuzzy",38
"4547",879,18.12,FALSE,6,"Fuzzy",38
"4548",753,15.42,FALSE,6,"Fuzzy",38
"4549",709,16.85,TRUE,7,"Fuzzy",38
"4550",659,15.85,FALSE,7,"Fuzzy",38
"4551",556,13.45,FALSE,7,"Fuzzy",38
"4552",1053,24.28,TRUE,8,"Fuzzy",38
"4553",1020,23.48,FALSE,8,"Fuzzy",38
"4554",920,21.3,FALSE,8,"Fuzzy",38
"4555",849,19.63,FALSE,8,"Fuzzy",38
"4556",1135,25.7,TRUE,9,"Fuzzy",38
"4557",805,18.18,FALSE,9,"Fuzzy",38
"4558",638,14.57,FALSE,9,"Fuzzy",38
"4559",1002,23.3,TRUE,10,"Fuzzy",38
"4560",995,23.12,FALSE,10,"Fuzzy",38
"4561",575,13.2,TRUE,1,"kNN",39
"4562",511,11.78,FALSE,1,"kNN",39
"4563",311,7.42,FALSE,1,"kNN",39
"4564",1039,22.83,TRUE,2,"kNN",39
"4565",1013,22.33,FALSE,2,"kNN",39
"4566",905,19.7,FALSE,2,"kNN",39
"4567",874,18.88,FALSE,2,"kNN",39
"4568",646,14.02,FALSE,2,"kNN",39
"4569",1045,22.62,TRUE,3,"kNN",39
"4570",814,18.12,FALSE,3,"kNN",39
"4571",621,13.6,FALSE,3,"kNN",39
"4572",567,12.15,FALSE,3,"kNN",39
"4573",562,12.02,FALSE,3,"kNN",39
"4574",560,11.97,FALSE,3,"kNN",39
"4575",558,11.9,FALSE,3,"kNN",39
"4576",528,11.07,FALSE,3,"kNN",39
"4577",446,9.37,FALSE,3,"kNN",39
"4578",435,9.1,FALSE,3,"kNN",39
"4579",420,8.83,FALSE,3,"kNN",39
"4580",405,8.48,FALSE,3,"kNN",39
"4581",857,18.65,TRUE,4,"kNN",39
"4582",832,18.13,FALSE,4,"kNN",39
"4583",565,12.13,FALSE,4,"kNN",39
"4584",895,18.77,TRUE,5,"kNN",39
"4585",619,13.03,FALSE,5,"kNN",39
"4586",578,11.95,FALSE,5,"kNN",39
"4587",569,11.85,FALSE,5,"kNN",39
"4588",122,2.63,FALSE,5,"kNN",39
"4589",524,12,TRUE,6,"kNN",39
"4590",457,10.57,FALSE,6,"kNN",39
"4591",1627,34.7,TRUE,1,"kMeans",39
"4592",1147,24.63,FALSE,1,"kMeans",39
"4593",1035,22.77,FALSE,1,"kMeans",39
"4594",882,20.17,FALSE,1,"kMeans",39
"4595",774,17.53,FALSE,1,"kMeans",39
"4596",743,16.72,FALSE,1,"kMeans",39
"4597",511,11.78,FALSE,1,"kMeans",39
"4598",311,7.42,FALSE,1,"kMeans",39
"4599",1392,30.07,TRUE,2,"kMeans",39
"4600",931,19.63,FALSE,2,"kMeans",39
"4601",674,14.12,FALSE,2,"kMeans",39
"4602",664,14.02,FALSE,2,"kMeans",39
"4603",610,12.93,FALSE,2,"kMeans",39
"4604",122,2.63,FALSE,2,"kMeans",39
"4605",812,18.07,TRUE,3,"kMeans",39
"4606",581,13.57,FALSE,3,"kMeans",39
"4607",459,10.6,FALSE,3,"kMeans",39
"4608",1350,28.95,TRUE,4,"kMeans",39
"4609",583,12.23,FALSE,4,"kMeans",39
"4610",503,10.53,FALSE,4,"kMeans",39
"4611",436,9.1,FALSE,4,"kMeans",39
"4612",421,8.83,FALSE,4,"kMeans",39
"4613",997,21.3,TRUE,5,"kMeans",39
"4614",591,12.72,FALSE,5,"kMeans",39
"4615",588,12.65,FALSE,5,"kMeans",39
"4616",586,12.6,FALSE,5,"kMeans",39
"4617",579,12.47,FALSE,5,"kMeans",39
"4618",502,11.02,FALSE,5,"kMeans",39
"4619",710,15.58,TRUE,6,"kMeans",39
"4620",405,8.48,FALSE,6,"kMeans",39
"4621",575,13.2,TRUE,1,"Hier",39
"4622",511,11.78,FALSE,1,"Hier",39
"4623",311,7.42,FALSE,1,"Hier",39
"4624",1039,22.82,TRUE,2,"Hier",39
"4625",1013,22.32,FALSE,2,"Hier",39
"4626",905,19.68,FALSE,2,"Hier",39
"4627",874,18.87,FALSE,2,"Hier",39
"4628",646,14,FALSE,2,"Hier",39
"4629",565,12.13,FALSE,2,"Hier",39
"4630",665,14.55,TRUE,3,"Hier",39
"4631",595,13.07,FALSE,3,"Hier",39
"4632",541,11.62,FALSE,3,"Hier",39
"4633",536,11.48,FALSE,3,"Hier",39
"4634",534,11.43,FALSE,3,"Hier",39
"4635",532,11.37,FALSE,3,"Hier",39
"4636",502,10.53,FALSE,3,"Hier",39
"4637",501,10.5,FALSE,3,"Hier",39
"4638",436,9.1,FALSE,3,"Hier",39
"4639",429,8.98,FALSE,3,"Hier",39
"4640",405,8.48,FALSE,3,"Hier",39
"4641",698,14.98,TRUE,4,"Hier",39
"4642",673,14.47,FALSE,4,"Hier",39
"4643",416,8.95,FALSE,4,"Hier",39
"4644",406,8.85,FALSE,4,"Hier",39
"4645",352,7.77,FALSE,4,"Hier",39
"4646",472,9.67,TRUE,5,"Hier",39
"4647",122,2.63,FALSE,5,"Hier",39
"4648",708,16.12,TRUE,6,"Hier",39
"4649",641,14.68,FALSE,6,"Hier",39
"4650",500,11.75,FALSE,6,"Hier",39
"4651",575,13.2,TRUE,1,"Fuzzy",39
"4652",511,11.78,FALSE,1,"Fuzzy",39
"4653",311,7.42,FALSE,1,"Fuzzy",39
"4654",840,19.2,TRUE,2,"Fuzzy",39
"4655",814,18.7,FALSE,2,"Fuzzy",39
"4656",706,16.07,FALSE,2,"Fuzzy",39
"4657",675,15.25,FALSE,2,"Fuzzy",39
"4658",665,14.55,TRUE,3,"Fuzzy",39
"4659",595,13.07,FALSE,3,"Fuzzy",39
"4660",541,11.62,FALSE,3,"Fuzzy",39
"4661",536,11.48,FALSE,3,"Fuzzy",39
"4662",534,11.43,FALSE,3,"Fuzzy",39
"4663",532,11.37,FALSE,3,"Fuzzy",39
"4664",502,10.53,FALSE,3,"Fuzzy",39
"4665",501,10.5,FALSE,3,"Fuzzy",39
"4666",436,9.1,FALSE,3,"Fuzzy",39
"4667",429,8.98,FALSE,3,"Fuzzy",39
"4668",405,8.48,FALSE,3,"Fuzzy",39
"4669",1012,21.63,TRUE,4,"Fuzzy",39
"4670",646,14,FALSE,4,"Fuzzy",39
"4671",565,12.13,FALSE,4,"Fuzzy",39
"4672",1200,25.03,TRUE,5,"Fuzzy",39
"4673",924,19.3,FALSE,5,"Fuzzy",39
"4674",883,18.22,FALSE,5,"Fuzzy",39
"4675",874,18.12,FALSE,5,"Fuzzy",39
"4676",605,12.6,FALSE,5,"Fuzzy",39
"4677",122,2.63,FALSE,5,"Fuzzy",39
"4678",708,16.12,TRUE,6,"Fuzzy",39
"4679",641,14.68,FALSE,6,"Fuzzy",39
"4680",500,11.75,FALSE,6,"Fuzzy",39
"4681",4000,88.97,TRUE,1,"kNN",40
"4682",2842,63.15,FALSE,1,"kNN",40
"4683",1486,32.57,FALSE,1,"kNN",40
"4684",1327,29.25,FALSE,1,"kNN",40
"4685",1080,23.12,FALSE,1,"kNN",40
"4686",563,12.13,FALSE,1,"kNN",40
"4687",291,6.25,FALSE,1,"kNN",40
"4688",84,1.7,FALSE,1,"kNN",40
"4689",1246,26.77,TRUE,2,"kNN",40
"4690",1195,25.7,FALSE,2,"kNN",40
"4691",804,16.57,FALSE,2,"kNN",40
"4692",1001,22.13,TRUE,3,"kNN",40
"4693",1001,22.12,FALSE,3,"kNN",40
"4694",2029,45.45,TRUE,4,"kNN",40
"4695",1953,43.68,FALSE,4,"kNN",40
"4696",1494,32.63,FALSE,4,"kNN",40
"4697",817,18.43,FALSE,4,"kNN",40
"4698",576,12.83,FALSE,4,"kNN",40
"4699",589,13.65,TRUE,5,"kNN",40
"4700",934,21.45,TRUE,6,"kNN",40
"4701",840,19.42,FALSE,6,"kNN",40
"4702",812,18.78,FALSE,6,"kNN",40
"4703",1303,29.97,TRUE,7,"kNN",40
"4704",1188,27.17,FALSE,7,"kNN",40
"4705",755,17.95,FALSE,7,"kNN",40
"4706",840,18.73,TRUE,8,"kNN",40
"4707",672,14.83,FALSE,8,"kNN",40
"4708",1126,21.5,TRUE,9,"kNN",40
"4709",665,13.93,FALSE,9,"kNN",40
"4710",391,8.5,FALSE,9,"kNN",40
"4711",978,21.45,TRUE,1,"kMeans",40
"4712",672,14.83,FALSE,1,"kMeans",40
"4713",3112,70.35,TRUE,2,"kMeans",40
"4714",1357,31.25,FALSE,2,"kMeans",40
"4715",1409,30.43,TRUE,3,"kMeans",40
"4716",1409,30.42,FALSE,3,"kMeans",40
"4717",1354,29.03,FALSE,3,"kMeans",40
"4718",963,19.9,FALSE,3,"kMeans",40
"4719",665,13.93,FALSE,3,"kMeans",40
"4720",2189,48.22,TRUE,4,"kMeans",40
"4721",674,13.78,FALSE,4,"kMeans",40
"4722",1641,37.47,TRUE,5,"kMeans",40
